"","Id","Address","Bedrooms","Bathrooms","Type","Price"
"2028","C4394497","85 Wigmore Dr Main Fl, Toronto","3","1","Detached Bungalow",2800
"2029","C4367352","438 King St W 1602, Toronto","2","2","Condo Apt Apartment",2800
"2030","C4378671","88 Blue Jays Way 2703, Toronto","2","1","Condo Apt Apartment",2800
"2031","C4387462","18 Spring Garden Ave E 2007, Toronto","3","2","Condo Apt Apartment",2800
"2032","W4351940","71 Samba Dr, Toronto","3","1","Detached Bungalow",2800
"2033","C4390013","575 Dufferin St 1st Fl, Toronto","4","2","Att/Row/Twnhouse 2 1/2 Storey",2800
"2034","W4391828","27 Howard Park Ave, Toronto","2","1","Semi-Detached 2-Storey",2800
"2035","C4398059","365 Church St 2910, Toronto","2","2","Condo Apt Apartment",2800
"2036","W4374072","308 Melrose St, Toronto","3","2","Detached Bungalow",2800
"2037","C4373497","88 Scott St 2202, Toronto","2","1","Condo Apt Apartment",2800
"2038","C4390819","3 Everson Dr 244, Toronto","3","2","Condo Townhouse 2-Storey",2800
"2039","C4332182","111 Elizabeth St 1115, Toronto","1","1","Condo Apt Apartment",2800
"2040","C4335103","139 Homewood Ave, Toronto","3","2","Detached 2-Storey",2800
"2041","E4394792","604 Danforth Ave, Toronto","2","1","Store W/Apt/Offc Apartment",2800
"2042","C4394786","25 Telegam Mews 2909, Toronto","2","2","Condo Apt Apartment",2800
"2043","E4395741","24 Rintella Crt, Toronto","4","2","Detached Bungalow-Raised",2800
"2044","C4312393","31 Alma Ave Lower, Toronto","2","1","Other 2-Storey",2800
"2045","C4396584","135 Dalhousie St 401, Toronto","2","2","Condo Apt Apartment",2800
"2046","C4390422","39 Queens Quay E 509, Toronto","2","2","Condo Apt Apartment",2800
"2047","C4396696","33 Empress Ave 810, Toronto","2","2","Condo Apt Apartment",2800
"2048","C4398297","500 Doris Ave 1623, Toronto","2","2","Condo Apt Apartment",2800
"2049","C4361623","425 Crawford St 2, Toronto","3","1","Multiplex 3-Storey",2800
"2050","C4382053","88 Scott St 1004, Toronto","2","1","Condo Apt Apartment",2800
"2051","C4391464","100 Western Battery Rd 1510, Toronto","2","1","Condo Apt Apartment",2800
"2052","C4386953","18 Yonge St 2607, Toronto","2","1","Condo Apt Apartment",2800
"2053","C4328820","65 St Mary St 4306, Toronto","2","1","Condo Apt Apartment",2800
"2054","W4396111","235 Sherway Gardens Rd 704, Toronto","2","2","Condo Apt Apartment",2800
"2055","W4383317","96 Resurrection Rd, Toronto","2","2","Condo Townhouse 3-Storey",2800
"2056","C4378603","5740 Yonge St 1509, Toronto","3","2","Condo Apt Apartment",2800
"2057","E4394514","33 Fort Dearborn Dr, Toronto","6","4","Detached 2-Storey",2800
"2058","C4386204","451 Kenneth Ave Bsmnt, Toronto","3","2","Detached Bungalow",2800
"2059","C4357958","8 Eglinton Ave E 1911, Toronto","3","2","Condo Apt Apartment",2800
"2060","C4330993","28 Byng Ave Up01, Toronto","2","2","Condo Apt Apartment",2800
"2061","C4293349","25 Montgomery Ave 2601, Toronto","2","1","Other Apartment",2810
"2062","C4357802","51 Harrison Garden Blvd 101, Toronto","2","2","Condo Apt Apartment",2825
"2063","C4365890","925 Bay St 2405, Toronto","2","1","Condo Apt Apartment",2832
"2064","W4359677","1208 Bloor St W 2, Toronto","3","1","Condo Apt Apartment",2850
"2065","C4385980","42 Charles St E 4106, Toronto","2","1","Condo Apt Apartment",2850
"2066","C4334180","215 Queen St W 1708, Toronto","2","1","Condo Apt Apartment",2850
"2067","C4384658","12 Bonnycastle St 617, Toronto","2","2","Condo Apt Apartment",2850
"2068","W4351911","2212 Lake Shore Blvd W 2506, Toronto","2","2","Condo Apt Apartment",2850
"2069","C4374897","600 Fleet St 1905, Toronto","2","2","Condo Apt Apartment",2850
"2070","E4381100","43 Fusilier Dr, Toronto","4","3","Att/Row/Twnhouse 3-Storey",2850
"2071","C4353832","30 Western Battery Rd 320, Toronto","2","2","Condo Townhouse 3-Storey",2850
"2072","C4393897","37 Regina Ave, Toronto","4","2","Detached Bungalow",2850
"2073","W4392584","293 Roncesvalles Ave 3, Toronto","3","1","Store W/Apt/Offc 3-Storey",2850
"2074","C4374825","5168 Yonge St 1209, Toronto","2","2","Condo Apt Apartment",2850
"2075","E4381103","39 Fusilier Dr, Toronto","4","3","Att/Row/Twnhouse 3-Storey",2850
"2076","C4392652","5180 Yonge St 707, Toronto","2","2","Condo Apt Apartment",2850
"2077","C4372285","100 Harrison Garden Blvd 822, Toronto","2","2","Condo Apt Apartment",2850
"2078","C4362186","28 Wellesley St E 1207, Toronto","2","2","Condo Apt Apartment",2850
"2079","C4369888","223 St Clair Ave 205, Toronto","2","2","Condo Apt Apartment",2850
"2080","C4348416","2006 Bathurst St C, Toronto","2","1","Detached 2-Storey",2850
"2081","C4368909","51 East Liberty St 2213, Toronto","3","2","Condo Apt Apartment",2850
"2082","C4324006","99 Harbour Sq 2611, Toronto","1","1","Condo Apt Apartment",2850
"2083","C4367152","38 Hollywood Ave 125, Toronto","3","2","Condo Townhouse 2-Storey",2850
"2084","W4361664","10 Park Lawn Rd 4107, Toronto","2","2","Condo Apt Apartment",2850
"2085","C4397088","96 Fifeshire Rd 503, Toronto","2","2","Condo Apt Apartment",2850
"2086","C4384743","15 Grenville St 510, Toronto","2","1","Condo Apt Apartment",2850
"2087","C4392090","25 Telegram Mews 3111, Toronto","3","2","Condo Apt Apartment",2850
"2088","C4392962","69 Greensides Ave, Toronto","2","2","Triplex Apartment",2850
"2089","C4383095","50 Charles St 1105, Toronto","2","1","Condo Apt Apartment",2850
"2090","W4357073","1 Aberfoyle Cres 1109, Toronto","1","1","Condo Apt Apartment",2850
"2091","E4352133","2 Adair Rd, Toronto","3","3","Detached 2-Storey",2850
"2092","C4392863","770 Bay St 2703, Toronto","2","1","Condo Apt Apartment",2850
"2093","C4397710","17 Heather St, Toronto","2","1","Detached Apartment",2850
"2094","W4385646","155 Legion Rd 2513, Toronto","2","2","Condo Apt Loft",2850
"2095","C4374029","5180 Yonge St 805, Toronto","2","2","Condo Apt Apartment",2850
"2096","W4383982","647 Beresford Ave, Toronto","3","2","Detached Bungalow",2850
"2097","C4393943","4968 Yonge St 508, Toronto","2","1","Condo Apt Apartment",2850
"2098","C4361529","89 Mcgill St Ph6, Toronto","1","1","Condo Apt Apartment",2850
"2099","C4355727","55 Stewart St 932, Toronto","2","1","Condo Apt Apartment",2850
"2100","C4392328","3 Navy Wharf Crt 2609, Toronto","2","1","Condo Apt Apartment",2850
"2101","C4375389","1 Scott St 2209, Toronto","2","1","Condo Apt Apartment",2875
"2102","C4383968","25 Telegram Mews 2816, Toronto","3","2","Condo Apt Apartment",2875
"2103","C4391644","152 St Patrick St 708, Toronto","2","2","Condo Apt Apartment",2875
"2104","E4375258","1331 Gerrard St E 11, Toronto","2","2","Comm Element Condo Stacked Townhse",2875
"2105","W4394312","106 Glendonwynne Rd Main Fl, Toronto","2","1","Detached 2-Storey",2875
"2106","C4379509","30 Greenfield Ave 2001, Toronto","3","2","Condo Apt Apartment",2880
"2107","C4317757","2181 Yonge St 1511, Toronto","2","2","Condo Apt Apartment",2880
"2108","C4384627","12 Bonnycastle St 307, Toronto","3","2","Condo Apt Apartment",2880
"2109","C4341118","70 Distillery Lane 1605, Toronto","1","1","Condo Apt Apartment",2888
"2110","C4388097","2181 Yonge St 2708, Toronto","2","2","Condo Apt Apartment",2890
"2111","C4391057","150 Hilton Ave 4, Toronto","2","1","Fourplex 3-Storey",2895
"2112","W4394131","57 Widdicombe Hill Blvd 1607, Toronto","4","3","Condo Apt Apartment",2895
"2113","W4379993","15 Windermere Ave 2209, Toronto","2","2","Condo Apt Apartment",2895
"2114","C4391839","181 Wynford Dr 2409, Toronto","3","2","Condo Apt Apartment",2895
"2115","E4390877","2A Queensbury Ave 304, Toronto","2","3","Condo Apt Apartment",2899
"2116","C4343390","8 Eglinton Ave E 1811, Toronto","3","2","Condo Apt Apartment",2900
"2117","W4365654","391 The Westway Rd, Toronto","3","2","Att/Row/Twnhouse 3-Storey",2900
"2118","C4370795","386 Yonge St 1203, Toronto","2","2","Condo Apt Apartment",2900
"2119","C4311892","600 Fleet St 2805, Toronto","2","2","Condo Apt Apartment",2900
"2120","W4397693","35 Pony Farm Dr, Toronto","3","4","Att/Row/Twnhouse 3-Storey",2900
"2121","C4365901","8 Eglinton Ave E 1311, Toronto","3","2","Condo Apt Apartment",2900
"2122","C4361036","832 Bay St 1203, Toronto","2","2","Condo Apt Apartment",2900
"2123","W4372480","230 South Kingsway Ave, Toronto","2","1","Upper Level Apartment",2900
"2124","C4384779","5460 Yonge St 1603, Toronto","3","2","Condo Apt Apartment",2900
"2125","W4392182","1990 Bloor St W 801, Toronto","2","1","Condo Apt Apartment",2900
"2126","E4392895","12 Beaton Ave 2, Toronto","2","2","Detached 2-Storey",2900
"2127","C4383769","85 Skymark Dr 2102, Toronto","2","2","Condo Apt Apartment",2900
"2128","C4356009","801 Bay St 1507, Toronto","2","2","Condo Apt Apartment",2900
"2129","W4336663","1448 Dufferin St, Toronto","4","2","Semi-Detached 2-Storey",2900
"2130","W4331700","2119 Lake Shore Blvd 506, Toronto","3","2","Condo Apt Apartment",2900
"2131","C4390191","68 Abell St 2106, Toronto","2","2","Condo Apt Apartment",2900
"2132","C4362684","20 Bruyeres Mews 808, Toronto","2","2","Condo Apt Apartment",2900
"2133","C4385355","650 Sheppard Ave E 526, Toronto","2","2","Condo Apt Apartment",2900
"2134","C4358904","89 Dunfield Ave 506, Toronto","2","2","Condo Apt Apartment",2900
"2135","C4363312","370 Dundas St Main, Toronto","2","1","Detached 3-Storey",2900
"2136","C4374857","373 Front St 811, Toronto","2","1","Condo Apt Apartment",2900
"2137","W4391967","2230 Lake Shore Blvd W 4201, Toronto","2","2","Condo Apt Apartment",2900
"2138","W4396900","359 Royal York Rd, Toronto","2","2","Detached Bungalow-Raised",2900
"2139","C4362120","28 Wellesley St E 3407, Toronto","2","2","Condo Apt Apartment",2900
"2140","W4395028","43 Stayner Ave Main, Toronto","3","2","Detached Bungalow",2900
"2141","C4387337","266 Acton Ave, Toronto","3","2","Detached Bungalow",2900
"2142","C4309478","135 Estelle Ave, Toronto","3","2","Upper Level Backsplit 4",2900
"2143","C4381045","125 Redpath Ave 413, Toronto","2","2","Condo Townhouse Apartment",2900
"2144","C4361821","500 Doris Ave 1320, Toronto","2","1","Condo Apt Apartment",2900
"2145","C4383365","8 Eglinton Ave E 3411, Toronto","3","2","Condo Apt Apartment",2900
"2146","W4379943","46 Rothsay Ave, Toronto","3","2","Detached Bungalow",2900
"2147","C4375640","231 Fort York Blvd 432, Toronto","2","2","Condo Apt Apartment",2900
"2148","C4354069","88 Harbour St 5306, Toronto","2","2","Condo Apt Apartment",2900
"2149","C4380202","150 East Liberty St 2503, Toronto","2","2","Condo Apt Apartment",2900
"2150","W4395407","58 East Dr, Toronto","3","2","Detached 2-Storey",2900
"2151","C4361024","509 Beecroft Rd 508, Toronto","2","2","Condo Apt Multi-Level",2900
"2152","C4372344","12 Bonnycastle St 623, Toronto","2","2","Condo Apt Apartment",2900
"2153","C4390843","110 Charles St E 1107, Toronto","2","2","Condo Apt Apartment",2900
"2154","C4382082","435 Richmond St W 1103, Toronto","2","2","Condo Apt Apartment",2900
"2155","C4385175","33 Sheppard Ave E 802, Toronto","3","2","Condo Apt Apartment",2900
"2156","C4395594","8 Covington Rd 1109, Toronto","2","2","Condo Apt Apartment",2900
"2157","C4373323","305 Roehampton Ave 814, Toronto","2","2","Condo Apt Apartment",2925
"2158","W4392612","380A Westmoreland Ave N, Toronto","3","1","Att/Row/Twnhouse 2-Storey",2950
"2159","C4390299","25 Maitland St 1801, Toronto","2","1","Comm Element Condo Apartment",2950
"2160","C4327328","1030 King St W 1027, Toronto","2","2","Condo Apt Apartment",2950
"2161","C4375599","570 Balliol St, Toronto","3","2","Semi-Detached 2-Storey",2950
"2163","C4354165","49 Mccaul St 458, Toronto","1","1","Condo Apt Apartment",2950
"2164","C4379815","5180 Yonge St W 605, Toronto","2","2","Condo Apt Apartment",2950
"2165","C4398592","100 Western Battery Rd 2005, Toronto","2","2","Condo Apt Apartment",2950
"2166","C4391423","120 Harrison Garden Blvd 138, Toronto","2","2","Condo Apt Apartment",2950
"2167","C4384681","25 Capreol Crt 1612, Toronto","2","2","Condo Apt Apartment",2950
"2168","C4357199","2 Anndale Dr 207, Toronto","2","2","Condo Apt Apartment",2950
"2169","C4394336","70 Temperance St 2711, Toronto","2","2","Condo Apt Apartment",2950
"2170","C4370944","381 Front St W 1703, Toronto","2","2","Condo Apt Apartment",2950
"2171","C4383933","80 John St 3003, Toronto","2","1","Condo Apt Apartment",2950
"2172","C4371002","5 Northtown Way 1913, Toronto","3","2","Condo Apt Apartment",2950
"2173","C4395113","36 Stadium Rd 552, Toronto","2","1","Condo Townhouse Apartment",2950
"2174","C4375646","1 Scott St 2406, Toronto","2","1","Condo Apt Apartment",2950
"2175","C4384694","85 Bloor St E 1205, Toronto","2","2","Condo Apt Apartment",2950
"2176","C4386972","208 Queens Quay W 2305, Toronto","1","1","Condo Apt Apartment",2950
"2177","C4377739","39 Sherbourne St 503, Toronto","2","2","Condo Apt Loft",2950
"2178","C4371494","800 Spadina Rd 402, Toronto","2","2","Condo Apt Apartment",2950
"2179","C4378461","5418 Yonge St 1702, Toronto","4","2","Condo Apt Apartment",2950
"2180","C4396967","320 Richmond St E 305, Toronto","2","2","Condo Apt Apartment",2950
"2181","W4359356","155 Legion Rd N 2305, Toronto","2","2","Comm Element Condo Loft",2950
"2182","E4397946","29 Scarboro Beach Blvd Upper, Toronto","2","1","Semi-Detached 2-Storey",2950
"2183","C4292236","1080 Bay St 4305, Toronto","2","1","Condo Apt Apartment",2950
"2184","C4373352","1 Rean Dr Th 6, Toronto","2","3","Condo Townhouse 2-Storey",2950
"2186","C4354304","15 Merchants' Wharf 602, Toronto","2","2","Condo Apt Apartment",2950
"2187","C4342455","460 Adelaide St E 2117, Toronto","2","1","Condo Apt Apartment",2950
"2188","C4390091","101 Erskine Ave 2310, Toronto","2","2","Condo Apt Apartment",2950
"2189","C4391566","295 Adelaide St W 2509, Toronto","2","2","Condo Apt Apartment",2950
"2191","C4318071","22 Leader Lane 403, Toronto","2","1","Condo Apt Apartment",2950
"2192","C4391004","295 Adelaide St W 1106, Toronto","2","2","Condo Apt Apartment",2950
"2193","C4383156","110 Charles St E 502, Toronto","2","2","Condo Apt Apartment",2950
"2194","C4374228","7 King St E 904, Toronto","2","2","Condo Apt Apartment",2950
"2195","W4391406","94 A Mulock Ave Main, Toronto","3","2","Semi-Detached 2-Storey",2950
"2196","C4351671","770 Bay St 1202, Toronto","2","2","Condo Apt Apartment",2950
"2197","C4361441","55 Front St E 504, Toronto","2","1","Condo Apt Apartment",2950
"2198","C4396282","130 Homewood Ave, Toronto","3","2","Detached 1 1/2 Storey",2950
"2199","W4394005","2812 Bloor St W 4, Toronto","2","1","Condo Apt Apartment",2950
"2200","C4385117","13 Grange Ave 2nd Flr, Toronto","2","1","Detached 3-Storey",2950
"2201","W4389200","17 Zorra St 1706, Toronto","2","2","Condo Apt Apartment",2950
"2202","C4392213","780 Sheppard Ave E Th57, Toronto","3","3","Condo Townhouse Stacked Townhse",2950
"2203","C4395118","33 Elmhurst Ave 1603, Toronto","2","2","Condo Apt Apartment",2950
"2204","W4398474","33 Shore Breeze Blvd 1710, Toronto","2","2","Condo Apt Apartment",2950
"2205","W4229624","2045 Lakeshore Blvd W 4502, Toronto","2","2","Condo Apt Apartment",2950
"2206","C4360031","23 Glebe Rd W 910, Toronto","2","2","Condo Apt Apartment",2950
"2207","C4334898","11 Brunel Crt 1110, Toronto","3","2","Condo Apt Apartment",2950
"2208","E4359619","499 Pape Ave Upper, Toronto","5","2","Semi-Detached 3-Storey",2970
"2209","C4379808","885 Davenport Rd Upper, Toronto","3","1","Semi-Detached 2 1/2 Storey",2970
"2210","W4364058","2318A Bloor St W - A, Toronto","2","1","Store W/Apt/Offc 2-Storey",2975
"2211","C4374843","650 King St W 307, Toronto","1","1","Condo Apt Apartment",2980
"2212","C4353868","91 Cameron Ave Main, Toronto","2","2","Detached Bungalow",2980
"2213","C4367430","35 Caronport Cres, Toronto","4","1","Detached Bungalow",2980
"2214","C4390057","35 Bastion St 1102, Toronto","3","2","Condo Apt Apartment",2980
"2215","C4384913","53 Cobden St, Toronto","3","2","Detached Bungalow",2980
"2216","C4386903","65 Cobden St, Toronto","5","2","Detached Bungalow",2980
"2217","C4335602","55 Regent Park Blvd 2902, Toronto","2","2","Condo Apt Apartment",2980
"2218","C4373697","1030 Sheppard Ave 701, Toronto","3","2","Condo Apt Apartment",2980
"2219","C4394769","16 Harrison Garden Blvd 1908, Toronto","2","2","Condo Apt Apartment",2980
"2220","W4394050","67 Norseman St, Toronto","3","3","Detached Bungalow",2985
"2221","C4390352","25 Carlton St 607, Toronto","2","2","Condo Apt Apartment",2990
"2222","C4371826","225 Milan St, Toronto","3","2","Att/Row/Twnhouse 3-Storey",2990
"2223","C4383906","705 King St W 813, Toronto","2","2","Condo Apt Apartment",2990
"2224","W4381496","532 St Johns Rd, Toronto","3","2","Semi-Detached 2-Storey",2990
"2225","C4382021","183 Dovercourt Rd 214, Toronto","2","1","Comm Element Condo Loft",2990
"2226","C4384675","460 Adelaide St E 101, Toronto","2","2","Condo Apt Apartment",2990
"2227","C4392442","503 Beecroft Rd 1205, Toronto","2","2","Condo Apt Apartment",2990
"2228","W4394427","59 Waterford Dr 801, Toronto","2","2","Condo Apt Apartment",2990
"2229","E4365523","1339 Woodbine Ave Upper, Toronto","3","3","Detached 2-Storey",2990
"2230","E4371386","36 White Birch Rd, Toronto","2","2","Detached Bungalow",2995
"2231","C4377655","33 Harbour Sq 808, Toronto","1","1","Condo Apt Apartment",2995
"2232","C4378038","734 St Clair Ave W 2nd Fl, Toronto","3","2","Upper Level 3-Storey",2995
"2233","C4385845","138 Princess St 401, Toronto","2","2","Condo Apt Loft",2995
"2234","C4395161","42 Lakeview Ave Rear, Toronto","1","1","Other 2-Storey",2995
"2235","C4394672","215 Fort York Blvd 3510, Toronto","2","2","Condo Apt Apartment",2995
"2236","C4373062","388 Yonge St 6504, Toronto","1","1","Condo Apt Apartment",2995
"2237","C4365084","5 Sheppard Ave 3426, Toronto","2","2","Condo Apt Apartment",2995
"2238","C4379942","1 Edgewater Dr 312, Toronto","2","2","Condo Apt Apartment",2997
"2239","E4334008","952 Kingston Rd 304, Toronto","2","2","Condo Apt Loft",2999
"2240","C4397960","16 Rosedale Rd 719, Toronto","2","2","Co-Op Apt Apartment",3000
"2241","C4352316","361 Front St W 1808, Toronto","3","2","Condo Apt Apartment",3000
"2242","C4368365","8 Scollard St 1104, Toronto","2","2","Condo Apt Apartment",3000
"2243","E4392983","8 Barnes Cres, Toronto","6","2","Detached Bungalow",3000
"2244","C4345769","386 Yonge St 901, Toronto","2","2","Condo Apt Apartment",3000
