Id,Address,Bedrooms,Bathrooms,Type,Price
E4393055,"42 Red Fox Pl (Upper), Toronto",3,3,Att/Row/Twnhouse 3-Storey,2300
C4397385,"28 Harrison Garden Blvd 706, Toronto",1,1,Condo Apt Apartment,2300
W4376105,"2737 Keele St 911, Toronto",2,1,Condo Apt Apartment,2300
C4356006,"51 Winchester St 303B, Toronto",1,1,Condo Apt Apartment,2300
C4398066,"65 Scadding Ave 511, Toronto",2,1,Condo Apt Apartment,2300
W4389299,"1120 Briar Hill Ave 104, Toronto",3,2,Condo Townhouse 3-Storey,2300
C4387335,"42 Cadillac -Main Floor Ave, Toronto",3,1,Detached Bungalow,2300
C4396526,"8 Mercer St 2604, Toronto",1,1,Condo Apt Apartment,2300
C4396683,"5180 Yonge St 2004, Toronto",2,1,Condo Apt Apartment,2300
C4393968,"18 Yonge St 2115, Toronto",1,1,Condo Apt Apartment,2300
C4396502,"65 St Mary St 1111, Toronto",1,1,Condo Apt Apartment,2300
C4386599,"75 Dalhousie St 609, Toronto",1,1,Comm Element Condo Apartment,2300
C4366283,"5162 Yonge St 3511, Toronto",1,1,Condo Apt Apartment,2300
C4396457,"8 Eglinton Ave E 3801, Toronto",2,2,Condo Apt Apartment,2300
C4384801,"125 Redpath Ave 1405, Toronto",2,2,Condo Apt Apartment,2300
C4373398,"85 The Donway W 209, Toronto",1,2,Condo Apt Apartment,2300
E4362224,"2 Bellefair Ave Ph5, Toronto",1,1,Condo Apt Apartment,2300
C4391751,"1030 King St W 1209, Toronto",1,1,Comm Element Condo Apartment,2300
C4386300,"12 Bonnycastle St 1206, Toronto",2,1,Condo Apt Apartment,2300
C4373249,"185 Roehampton Ave 1510, Toronto",2,1,Condo Apt Apartment,2300
C4376070,"170 Chiltern Hill Rd 410, Toronto",2,1,Condo Apt Apartment,2300
C4395251,"2 Anndale Dr 1601, Toronto",1,1,Condo Apt Apartment,2300
W4365124,"5 Marine Parade Dr 410, Toronto",2,1,Condo Apt Apartment,2300
E4343902,"1 Arundel Ave Main, Toronto",1,1,Semi-Detached 2-Storey,2300
C4383005,"39 Brant St 618, Toronto",1,1,Condo Apt Apartment,2300
C4372878,"33 Bay St 2911, Toronto",1,1,Condo Apt Apartment,2300
C4396093,"219 Fort York Blvd 3010, Toronto",2,1,Condo Apt Apartment,2300
W4389273,"1120 Briar Hill Ave 102, Toronto",3,2,Condo Townhouse 3-Storey,2300
C4356237,"15 Stafford St 711, Toronto",1,1,Condo Apt Apartment,2300
W4392337,"6 Eva Rd 608, Toronto",2,2,Condo Apt Apartment,2300
W4374565,"2 Old Mill Dr 428, Toronto",2,1,Condo Apt Apartment,2300
C4398681,"396 College St, Toronto",2,1,Multiplex Apartment,2300
C4361225,"24 Wellesley St W 1809, Toronto",2,1,Condo Apt Apartment,2300
C4338659,"101 Peter St 516, Toronto",1,1,Condo Apt Apartment,2300
C4397813,"600 Eglinton Ave E 303, Toronto",2,1,Condo Apt Apartment,2300
E4334144,"36 Lee Centre Dr 1003, Toronto",2,1,Comm Element Condo Apartment,2300
C4379324,"5168 Yonge St 3008, Toronto",1,1,Condo Apt Apartment,2300
C4387807,"5162 Yonge St 1708, Toronto",1,1,Condo Apt Apartment,2300
C4397063,"106 Dovercourt Rd 217, Toronto",1,1,Condo Apt Apartment,2300
C4344797,"1203 Avenue Rd, Toronto",2,1,Semi-Detached Apartment,2300
W4379646,"91 Laburnham Ave 1, Toronto",3,1,Duplex Apartment,2300
C4373194,"978B Queen St W 02, Toronto",1,1,Upper Level Apartment,2300
E4385903,"353 Lawson Rd, Toronto",3,2,Detached 2-Storey,2300
C4380733,"60 St Patrick St 931, Toronto",1,1,Condo Apt Apartment,2300
C4390247,"5180 Yonge St 2102, Toronto",2,1,Condo Apt Multi-Level,2300
C4394117,"2191 Yonge St 1207, Toronto",1,1,Condo Apt Apartment,2300
C4383963,"68 Merton St 713, Toronto",2,2,Condo Apt Apartment,2300
C4381371,"75 St. Nicholas St 1909, Toronto",1,1,Condo Apt Apartment,2300
C4336862,"181 Dundas St E 2606, Toronto",2,1,Condo Apt Apartment,2300
C4366517,"375 King St W 509, Toronto",2,1,Condo Apt Apartment,2300
C4385461,"125 Redpath Ave 607, Toronto",2,2,Condo Apt Apartment,2300
C4384126,"42 Charles St E 3101, Toronto",2,1,Condo Apt Apartment,2300
W4392334,"1130 Briar Hill Ave 105, Toronto",3,2,Condo Townhouse 3-Storey,2300
C4393865,"21 Widmer St 2708, Toronto",1,1,Condo Apt Multi-Level,2300
,,,,,
W4363666,"1130 Briar Hill Ave 104, Toronto",3,2,Condo Townhouse 3-Storey,2300
W4398288,"103 The Queensway 1416, Toronto",2,1,Condo Apt Apartment,2300
C4369521,"128 Fairview Mall Dr 405, Toronto",2,2,Condo Apt Apartment,2300
C4388485,"909 Bay St 805, Toronto",1,1,Condo Apt Apartment,2300
C4378667,"223 St Clair Ave S 516, Toronto",1,1,Condo Apt Apartment,2300
C4355620,"19 Grand Trunk Cres 812, Toronto",2,1,Condo Apt Apartment,2300
E4362224,"2 Bellefair Ave Ph5, Toronto",1,1,Condo Apt Apartment,2300
C4375755,"10 York St 4901, Toronto",2,1,Condo Apt Apartment,2300
C4370890,"15 Grenville St 501, Toronto",2,1,Condo Apt Apartment,2300
C4389039,"111 Elizabeth St 1122, Toronto",1,1,Condo Apt Apartment,2300
C4379588,"633 Bay St 2509, Toronto",2,1,Condo Apt Apartment,2300
C4386473,"15 Iceboat Terr 2105, Toronto",1,1,Condo Apt Apartment,2300
E4391922,"35 Mac Frost Way, Toronto",3,4,Att/Row/Twnhouse 2-Storey,2300
W4392825,"36 Park Lawn Rd 1402, Toronto",2,1,Condo Apt Apartment,2300
C4391120,"209 Fort York Blvd 762, Toronto",2,1,Condo Apt Apartment,2300
W4365124,"5 Marine Parade Dr 410, Toronto",2,1,Condo Apt Apartment,2300
C4380813,"68 Shuter St Ph07, Toronto",2,1,Condo Apt Apartment,2300
C4376685,"60 Byng Ave 2315, Toronto",2,1,Condo Apt Apartment,2300
C4392232,"2885 Bayview Ave 1106, Toronto",1,2,Condo Apt Apartment,2300
W4394810,"11 Michael Power Pl 503, Toronto",2,2,Condo Apt Apartment,2300
C4397179,"37 Grosvenor St 304, Toronto",1,1,Condo Apt Apartment,2300
C4373398,"85 The Donway W 209, Toronto",1,2,Condo Apt Apartment,2300
C4378570,"11 Brunel Crt 4605, Toronto",1,1,Condo Apt Apartment,2300
C4391613,"136 Holmes Ave, Toronto",4,4,Detached 2-Storey,2300
W4398119,"30 Dittmer Cres Upper, Toronto",3,1,Detached Bungalow,2300
C4383005,"39 Brant St 618, Toronto",1,1,Condo Apt Apartment,2300
C4366283,"5162 Yonge St 3511, Toronto",1,1,Condo Apt Apartment,2300
C4385461,"125 Redpath Ave 607, Toronto",2,2,Condo Apt Apartment,2300
W4392334,"1130 Briar Hill Ave 105, Toronto",3,2,Condo Townhouse 3-Storey,2300
C4390395,"7 Concorde Pl 3102, Toronto",2,2,Condo Apt Apartment,2300
W4374565,"2 Old Mill Dr 428, Toronto",2,1,Condo Apt Apartment,2300
E4398161,"4 Barrett (Main Floor) Rd, Toronto",2,1,Detached Bungalow,2300
C4395251,"2 Anndale Dr 1601, Toronto",1,1,Condo Apt Apartment,2300
C4386300,"12 Bonnycastle St 1206, Toronto",2,1,Condo Apt Apartment,2300
C4396093,"219 Fort York Blvd 3010, Toronto",2,1,Condo Apt Apartment,2300
C4380733,"60 St Patrick St 931, Toronto",1,1,Condo Apt Apartment,2300
C4390079,"1 Bloor St E 1603, Toronto",1,1,Condo Apt Apartment,2300
C4396683,"5180 Yonge St 2004, Toronto",2,1,Condo Apt Apartment,2300
C4373249,"185 Roehampton Ave 1510, Toronto",2,1,Condo Apt Apartment,2300
C4372878,"33 Bay St 2911, Toronto",1,1,Condo Apt Apartment,2300
E4343902,"1 Arundel Ave Main, Toronto",1,1,Semi-Detached 2-Storey,2300
C4372191,"8 Telegram Mews 605, Toronto",2,1,Condo Apt Apartment,2300
W4376105,"2737 Keele St 911, Toronto",2,1,Condo Apt Apartment,2300
C4391692,"19 Grand Trunk Cres 2807, Toronto",1,1,Condo Apt Apartment,2300
W4360238,"48 Omagh Ave 1 & 2, Toronto",3,2,Detached 2-Storey,2300
C4396502,"65 St Mary St 1111, Toronto",1,1,Condo Apt Apartment,2300
C4387807,"5162 Yonge St 1708, Toronto",1,1,Condo Apt Apartment,2300
C4376070,"170 Chiltern Hill Rd 410, Toronto",2,1,Condo Apt Apartment,2300
C4393865,"21 Widmer St 2708, Toronto",1,1,Condo Apt Multi-Level,2300
W4392337,"6 Eva Rd 608, Toronto",2,2,Condo Apt Apartment,2300
C4393360,"12 York St 403, Toronto",2,1,Condo Apt Apartment,2300
C4387335,"42 Cadillac -Main Floor Ave, Toronto",3,1,Detached Bungalow,2300
C4366517,"375 King St W 509, Toronto",2,1,Condo Apt Apartment,2300
W4391806,"35 Giltspur Dr, Toronto",4,2,Semi-Detached 2-Storey,2300
C4391180,"333 Adelaide St E 317, Toronto",2,1,Condo Apt Apartment,2300
C4393968,"18 Yonge St 2115, Toronto",1,1,Condo Apt Apartment,2300
W4398485,"1 Michael Power Pl 1508, Toronto",2,1,Condo Apt Apartment,2300
C4398066,"65 Scadding Ave 511, Toronto",2,1,Condo Apt Apartment,2300
C4397385,"28 Harrison Garden Blvd 706, Toronto",1,1,Condo Apt Apartment,2300
C4396457,"8 Eglinton Ave E 3801, Toronto",2,2,Condo Apt Apartment,2300
C4389320,"25 Stafford St 505, Toronto",1,1,Condo Apt Apartment,2300
C4388183,"25 Grenville St 2206, Toronto",1,1,Condo Apt Apartment,2300
C4381371,"75 St. Nicholas St 1909, Toronto",1,1,Condo Apt Apartment,2300
C4397424,"25 Capreol Crt 1101, Toronto",1,1,Condo Apt Apartment,2300
C4356237,"15 Stafford St 711, Toronto",1,1,Condo Apt Apartment,2300
C4397813,"600 Eglinton Ave E 303, Toronto",2,1,Condo Apt Apartment,2300
C4383963,"68 Merton St 713, Toronto",2,2,Condo Apt Apartment,2300
C4391537,"8 Mercer St 401, Toronto",1,1,Condo Apt Apartment,2300
C4338659,"101 Peter St 516, Toronto",1,1,Condo Apt Apartment,2300
W4379646,"91 Laburnham Ave 1, Toronto",3,1,Duplex Apartment,2300
W4389273,"1120 Briar Hill Ave 102, Toronto",3,2,Condo Townhouse 3-Storey,2300
E4334144,"36 Lee Centre Dr 1003, Toronto",2,1,Comm Element Condo Apartment,2300
C4373194,"978B Queen St W 02, Toronto",1,1,Upper Level Apartment,2300
W4389299,"1120 Briar Hill Ave 104, Toronto",3,2,Condo Townhouse 3-Storey,2300
E4385903,"353 Lawson Rd, Toronto",3,2,Detached 2-Storey,2300
C4396984,"150 Fairview Mall Dr 410, Toronto",2,2,Condo Apt Apartment,2300
C4398681,"396 College St, Toronto",2,1,Multiplex Apartment,2300
C4356006,"51 Winchester St 303B, Toronto",1,1,Condo Apt Apartment,2300
C4390334,"608 Richmond St W 205, Toronto",1,1,Condo Apt Apartment,2300
C4379002,"1030 King St W 1016, Toronto",2,1,Condo Apt Apartment,2300
C4396526,"8 Mercer St 2604, Toronto",1,1,Condo Apt Apartment,2300
C4375173,"2 Anndale Dr 901, Toronto",1,1,Condo Apt Apartment,2300
C4398295,"199 Richmond St W 1005, Toronto",1,1,Condo Apt Apartment,2300
C4396109,"1080 Bay St 3608, Toronto",1,1,Condo Apt Apartment,2300
C4391751,"1030 King St W 1209, Toronto",1,1,Comm Element Condo Apartment,2300
C4361225,"24 Wellesley St W 1809, Toronto",2,1,Condo Apt Apartment,2300
C4361114,"763 Bay St 301, Toronto",1,1,Condo Apt Apartment,2300
C4344797,"1203 Avenue Rd, Toronto",2,1,Semi-Detached Apartment,2300
C4384801,"125 Redpath Ave 1405, Toronto",2,2,Condo Apt Apartment,2300
C4379324,"5168 Yonge St 3008, Toronto",1,1,Condo Apt Apartment,2300
C4390247,"5180 Yonge St 2102, Toronto",2,1,Condo Apt Multi-Level,2300
C4394117,"2191 Yonge St 1207, Toronto",1,1,Condo Apt Apartment,2300
E4393055,"42 Red Fox Pl (Upper), Toronto",3,3,Att/Row/Twnhouse 3-Storey,2300
C4386599,"75 Dalhousie St 609, Toronto",1,1,Comm Element Condo Apartment,2300
C4336862,"181 Dundas St E 2606, Toronto",2,1,Condo Apt Apartment,2300
C4397063,"106 Dovercourt Rd 217, Toronto",1,1,Condo Apt Apartment,2300
C4384126,"42 Charles St E 3101, Toronto",2,1,Condo Apt Apartment,2300
W4367926,"1130 Briar Hill Ave 202, Toronto",2,1,Condo Townhouse 3-Storey,2300
E4392307,"610 Birchmount Rd, Toronto",3,1,Semi-Detached 1 1/2 Storey,2300
C4382352,"5 St Joseph St 3806, Toronto",1,1,Condo Apt Apartment,2300
C4380564,"235 Bloor St E 2506, Toronto",2,1,Comm Element Condo Apartment,2315
C4394168,"70 Temperance St 2702, Toronto",2,1,Condo Apt Apartment,2325
C4377541,"15 Northtown Way 335, Toronto",2,2,Condo Apt Apartment,2325
C4393463,"21 Grand Magazine St 507, Toronto",2,2,Condo Apt Apartment,2349
C4354897,"400 Adelaide St E 1203, Toronto",2,1,Condo Apt Apartment,2349
C4369110,"1121 Bay St 705, Toronto",2,1,Condo Townhouse Apartment,2350
C4390668,"295 Adelaide St W 1017, Toronto",2,1,Condo Apt Apartment,2350
C4378392,"28 Ted Rogers Way 3712, Toronto",2,1,Condo Apt Apartment,2350
C4387604,"50 Charles St E 3411, Toronto",1,1,Condo Apt Apartment,2350
W4377144,"160 Flemington Rd 1102, Toronto",2,2,Condo Apt Apartment,2350
C4395197,"12 York St 1203, Toronto",2,1,Condo Apt Apartment,2350
W4370107,"160 Flemington Rd 1020, Toronto",2,2,Condo Apt Apartment,2350
C4364604,"50 Lynn Williams St 2308, Toronto",2,1,Condo Apt Apartment,2350
C4365567,"55 Ann O'reilly Rd 2403, Toronto",2,2,Condo Apt Apartment,2350
C4393780,"5 Sheppard Ave E 1821, Toronto",1,1,Condo Apt Apartment,2350
C4377544,"1001 Bay St 706, Toronto",1,1,Condo Apt Apartment,2350
C4359280,"10 Yonge St 510, Toronto",1,1,Condo Apt Apartment,2350
C4336896,"5 Concorde Pl 508, Toronto",3,2,Condo Apt Apartment,2350
C4386075,"18 Harbour St 2304, Toronto",1,1,Condo Apt Apartment,2350
C4393401,"33 Bay St 4101, Toronto",2,1,Condo Apt Apartment,2350
C4391810,"8 Eglinton Ave 1201, Toronto",2,2,Condo Apt Apartment,2350
C4385741,"210 Simcoe St 408, Toronto",2,1,Condo Apt Apartment,2350
C4369116,"323 Richmond St E 604, Toronto",2,1,Condo Apt Apartment,2350
W4378937,"10 Martha Eaton Way, Toronto",3,2,Condo Apt Apartment,2350
W4358814,"544 Annette St 2nd Flr, Toronto",2,1,Multiplex Apartment,2350
C4391737,"33 Bay St 309, Toronto",2,1,Condo Apt Apartment,2350
C4378126,"125 Redpath Ave 1201, Toronto",2,2,Condo Apt Apartment,2350
C4361555,"8 Mercer St 1507, Toronto",2,1,Condo Apt Apartment,2350
W4371593,"1 Old Mills Dr 410, Toronto",2,1,Condo Apt Apartment,2350
E4372491,"175 Alexmuir Blvd 9, Toronto",4,3,Condo Townhouse 2-Storey,2350
C4398338,"1 The Esplanade Ave 3605, Toronto",1,1,Condo Apt Apartment,2350
C4379675,"105 Harrison Garden Blvd 2002, Toronto",2,1,Condo Apt Apartment,2350
C4397648,"78 Tecumseth St 1401, Toronto",2,1,Condo Apt Apartment,2350
C4391906,"12 Bonnycastle St 416, Toronto",1,1,Condo Apt Apartment,2350
C4366214,"10 Queens Quay W 2405, Toronto",1,1,Condo Apt Apartment,2350
C4374834,"20 Sunrise Ave 405, Toronto",4,2,Condo Apt Apartment,2350
C4375329,"38 Niagara St 206, Toronto",2,1,Condo Apt Apartment,2350
W4382291,"217 Nairn Ave, Toronto",2,1,Detached 2-Storey,2350
W4378391,"2087 Lake Shore Blvd W 1502, Toronto",1,1,Condo Apt Apartment,2350
C4390009,"39 Brant St 313, Toronto",2,1,Condo Apt Apartment,2350
C4389629,"1029 King St W 236, Toronto",2,1,Condo Apt Loft,2350
C4395922,"51 East Liberty St 1507, Toronto",2,1,Condo Apt Apartment,2350
C4394137,"255 Richmond St E 1112, Toronto",2,1,Condo Apt Apartment,2350
C4355287,"17 Anndale Dr 511, Toronto",2,1,Condo Apt Apartment,2350
C4383515,"8 Eglinton Rd 3212, Toronto",2,2,Condo Apt Apartment,2350
C4370026,"33 Bay St 2801, Toronto",2,1,Condo Apt Apartment,2350
C4389883,"65 East Liberty St 1516, Toronto",2,1,Condo Apt Apartment,2350
C4391275,"125 Redpath Ave 706, Toronto",2,2,Condo Apt Apartment,2350
C4387978,"485 Rosewell Ave 302, Toronto",2,1,Condo Apt Apartment,2350
C4385587,"125 Redpath Ave 1601, Toronto",2,1,Condo Apt Apartment,2350
W4384026,"25 Fontenay Crt 1402, Toronto",2,2,Condo Apt Apartment,2350
C4388604,"356 Horsham Ave, Toronto",2,1,Detached Bungalow,2350
W4341310,"33 Shore Breeze Dr 2901, Toronto",2,1,Condo Apt Apartment,2350
C4388867,"100 Harbour St 3305, Toronto",1,1,Condo Apt Apartment,2350
C4393414,"33 Bay St 3901, Toronto",1,1,Condo Apt Apartment,2350
C4391379,"5168 Yonge St 2810, Toronto",1,1,Condo Apt Apartment,2350
C4397358,"1121 Steeles Ave W Ph208, Toronto",2,2,Condo Apt Apartment,2350
W4386166,"30 Fieldway Rd Unit 94, Toronto",3,1,Condo Townhouse Apartment,2350
C4369595,"116 George St N906, Toronto",1,1,Condo Apt Apartment,2350
W4373275,"709 Gladstone Ave Main, Toronto",1,1,Att/Row/Twnhouse 2 1/2 Storey,2350
C4391794,"151 Dan Leckie Way 1017, Toronto",2,1,Condo Apt Apartment,2350
W4382697,"80 Parrotta Dr 142, Toronto",2,2,Condo Townhouse Stacked Townhse,2350
E4373002,"1100 Kingston Rd 613, Toronto",2,2,Condo Apt Apartment,2350
W4397669,"10 Park Lawn Rd 405, Toronto",2,1,Condo Apt Apartment,2350
C4365790,"50 Portland St 509, Toronto",2,1,Condo Apt Apartment,2350
C4379694,"305 Roehampton Ave 601, Toronto",2,1,Condo Apt Apartment,2350
C4397225,"478 King St W 206, Toronto",1,1,Condo Apt Loft,2350
C4377884,"98 Lillian St 2416, Toronto",2,1,Condo Apt Apartment,2350
C4374312,"12 Bonnycastle St 717, Toronto",2,1,Condo Apt Apartment,2350
C4366555,"5162 Yonge St 1810, Toronto",1,1,Condo Apt Apartment,2350
C4398598,"763 Bay St 1113, Toronto",1,1,Condo Apt Apartment,2350
E4398109,"180 Markham Rd 204, Toronto",3,2,Condo Apt Apartment,2350
C4386040,"290 Adelaide St W 2611, Toronto",2,1,Condo Apt Apartment,2350
C4346376,"8 Eglinton Ave 2012, Toronto",2,2,Condo Apt Apartment,2350
C4394242,"1001 Bay St 310, Toronto",1,1,Condo Apt Apartment,2350
C4396169,"5 St Joseph St 2204, Toronto",1,1,Condo Apt Apartment,2350
C4384209,"125 Redpath Ave W 1109, Toronto",1,2,Condo Apt Apartment,2350
C4387810,"28 Ted Rogers Way 1212, Toronto",2,1,Condo Apt Apartment,2350
E4375892,"180 Markham Rd 909, Toronto",3,2,Condo Apt Apartment,2350
C4326438,"38 Stewart St 609, Toronto",1,1,Condo Apt Apartment,2350
C4386672,"770 Bay St 1205, Toronto",2,1,Condo Apt Apartment,2350
C4395515,"629 King St W 412, Toronto",1,1,Condo Apt Apartment,2370
C4362263,"5 Otter Cres Ground, Toronto",1,1,Semi-Detached 2-Storey,2375
C4378587,"30 Grand Trunk Cres 3803, Toronto",2,1,Condo Apt Apartment,2375
C4361759,"2642 Victoria Park Ave, Toronto",4,2,Detached Sidesplit 3,2380
C4385665,"70 Temperance St 4102, Toronto",1,1,Condo Apt Apartment,2380
C4382714,"8 Wellesley St E 909, Toronto",1,1,Condo Apt Apartment,2380
C4376206,"37 Grosvenor St 1210, Toronto",2,1,Condo Apt Multi-Level,2380
C4353987,"5793 Yonge St 1603, Toronto",2,1,Condo Apt Apartment,2380
C4397334,"88 Harbour St 7103, Toronto",1,1,Condo Apt Apartment,2380
C4397020,"125 Redpath Ave 1605, Toronto",2,2,Condo Apt Apartment,2380
C4351779,"290 Adelaide St W 2607, Toronto",2,1,Condo Apt Apartment,2380
C4378825,"125 Redpath Ave 409, Toronto",2,2,Condo Apt Apartment,2380
C4361072,"942 Yonge St 915, Toronto",1,1,Condo Apt Apartment,2380
C4378944,"12 Bonnycastle St 814, Toronto",2,1,Condo Apt Apartment,2385
C4393258,"5791 Yonge St N 2008, Toronto",2,1,Comm Element Condo Apartment,2390
C4369376,"35 Mariner Terr 5101, Toronto",2,1,Condo Apt Apartment,2390
W4382777,"2063 Weston Rd 7, Toronto",3,3,Condo Townhouse 3-Storey,2390
C4393442,"36 Lisgar St 1816W, Toronto",2,2,Condo Apt Apartment,2395
C4381757,"192 Glendora Ave Ground, Toronto",2,1,Detached Bungalow,2395
C4391895,"8 The Esplanade 1204, Toronto",2,1,Condo Apt Apartment,2395
E4391871,"88 Corporate Dr 2708, Toronto",3,2,Condo Apt Apartment,2395
C4393442,"36 Lisgar St 1816W, Toronto",2,2,Condo Apt Apartment,2395
C4330078,"2 Brian Peck Cres S 201, Toronto",2,2,Condo Townhouse 3-Storey,2395
C4398228,"32 Trolley Cres 1201, Toronto",2,1,Condo Apt Apartment,2395
C4394415,"181 Dundas St E 5005, Toronto",2,1,Condo Apt Apartment,2395
C4389539,"15 Grenville St 2811, Toronto",2,1,Condo Apt Apartment,2395
C4391489,"29 Queens Quay 1119, Toronto",2,1,Condo Apt Apartment,2395
E4357557,"23 Morton Rd Upper, Toronto",2,1,Upper Level 2-Storey,2395
C4365345,"111 Elizabeth St 1702, Toronto",2,1,Condo Apt Apartment,2395
C4360134,"730 Shaw St Floor 3, Toronto",1,1,Semi-Detached 3-Storey,2395
C4391202,"33 Mill St 220, Toronto",2,1,Condo Apt Apartment,2395
C4371570,"38 Elm St 709, Toronto",1,1,Condo Apt Apartment,2398
C4384087,"298 Jarvis St 604, Toronto",2,1,Condo Apt Apartment,2398
C4379956,"300 Bloor E. St 313, Toronto",2,1,Condo Apt Apartment,2399
C4375520,"57 St Joseph St 914, Toronto",1,1,Condo Apt Apartment,2399
C4398354,"70 Distillery Lane 3508, Toronto",1,1,Condo Apt Apartment,2399
C4393540,"88 Scott St 1501, Toronto",2,1,Comm Element Condo Apartment,2400
C4353642,"2191 Yonge St 1609, Toronto",2,1,Condo Apt Apartment,2400
C4371728,"25 Broadway Ave 705, Toronto",2,1,Condo Apt Apartment,2400
C4390310,"16 Yonge St 1808, Toronto",2,1,Condo Apt Apartment,2400
C4392685,"8 Eglinton Ave E 3712, Toronto",2,2,Condo Apt Apartment,2400
C4382201,"290 Adelaide St W 1906, Toronto",1,1,Condo Apt Apartment,2400
C4395459,"88 Scott St 2303, Toronto",2,1,Condo Apt Apartment,2400
W4380313,"70 Regent St 2nd, Toronto",2,1,Triplex Apartment,2400
C4391957,"50 Charles St E 1715, Toronto",2,1,Condo Apt Apartment,2400
W4357363,"2119 Lake Shore Blvd W 317, Toronto",2,2,Condo Apt Apartment,2400
C4375468,"19 Grand Trunk Cres 3105, Toronto",2,1,Condo Apt Apartment,2400
W4383960,"11 Four Winds Dr 1, Toronto",4,3,Condo Townhouse 2-Storey,2400
C4391625,"16 Harrison Garden Blvd Lph12, Toronto",2,1,Condo Apt Apartment,2400
W4398000,"800 Lawrence Ave W 301, Toronto",2,2,Condo Apt Apartment,2400
C4364791,"88 Harbour St 1007, Toronto",2,1,Condo Apt Apartment,2400
C4397453,"88 Scott St 4206, Toronto",1,1,Condo Apt Apartment,2400
C4384002,"5 Sheppard Ave E 3416, Toronto",1,1,Condo Apt Apartment,2400
C4390758,"29 Singer Crt 311, Toronto",2,2,Comm Element Condo Multi-Level,2400
C4352483,"168 Simcoe St 901, Toronto",1,1,Condo Apt Apartment,2400
W4345721,"32 Fieldway Rd 108, Toronto",2,1,Condo Townhouse 3-Storey,2400
C4387642,"1080 Bay St 3211, Toronto",1,1,Condo Apt Apartment,2400
C4382003,"88 Harbour St 3007, Toronto",2,1,Condo Apt Apartment,2400
C4349943,"5740 Yonge St 1307, Toronto",3,2,Condo Apt Apartment,2400
C4394235,"82 Burncrest Dr Main, Toronto",3,1,Detached Bungalow,2400
E4398623,"751 Queen St E Unit 3, Toronto",2,1,Upper Level Other,2400
C4395937,"14 Cotton Downway, Toronto",3,3,Condo Townhouse 2-Storey,2400
C4395606,"397 Front St W 3701, Toronto",2,1,Condo Apt Apartment,2400
C4382400,"8 The Esplanade Ave 1909, Toronto",1,1,Comm Element Condo Apartment,2400
C4390563,"36 Lisgar St 2206E, Toronto",2,2,Condo Apt Apartment,2400
C4388376,"629 King St W 624, Toronto",1,1,Condo Apt Apartment,2400
C4391541,"38 William Carson Cres 309, Toronto",2,1,Condo Apt Apartment,2400
C4378850,"361 Front St 3608, Toronto",2,1,Condo Apt Apartment,2400
W4391359,"1420 Dupont St 1110, Toronto",2,1,Condo Apt Apartment,2400
W4398292,"60 Annie Craig Dr 1008, Toronto",2,1,Condo Apt Apartment,2400
C4393140,"8 Eglinton Ave E 3012, Toronto",2,2,Condo Apt Apartment,2400
C4392779,"35 Finch Ave E 1801, Toronto",2,1,Condo Apt Apartment,2400
